Area Name,Total - Persons,Total - Males,Total - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Literate w/o education level - Persons,Literate w/o education level - Males,Literate w/o education level - Females,Bellow primary - Persons,Bellow primary - Males,Bellow primary - Females,Primary - Persons,Primary - Males,Primary - Females,Middle - Persons,Middle - Males,Middle - Females,Matric/Secondary - Persons,Matric/Secondary - Males,Matric/Secondary - Females,Higher second/Interm/Pre-University/Senior second - Persons,Higher second/Interm/Pre-University/Senior second - Males,Higher second/Interm/Pre-University/Senior second - Females,Non-technical diploma - Persons,Non-technical diploma - Males,Non-technical diploma - Females,Technical diploma - Persons,Technical diploma - Males,Technical diploma - Females,Graduate_Persons,Graduate_Males,Graduate_Females,Unclassified_Persons,Unclassified_Males,Unclassified_Females,age_group
Lakshadweep,381,175,206,214,55,159,167,120,47,88,50,38,54,49,5,20,18,2,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tercera_edad
Lakshadweep,53,31,22,10,5,5,43,26,17,34,22,12,3,3,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,desconocido
Kerala,3793146,1935027,1858119,3793146,1935027,1858119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infancia
Kerala,501471,254525,246946,91332,46606,44726,410139,207919,202220,2427,1366,1061,407710,206552,201158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,ninez
Kerala,521674,265367,256307,31254,16131,15123,490420,249236,241184,1230,683,547,489189,248552,240637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ninez
Kerala,493054,250247,242807,13525,6958,6567,479529,243289,236240,837,468,369,455674,231940,223734,23018,10881,12137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Kerala,586773,302241,284532,10737,5436,5301,576036,296805,279231,1173,581,592,406199,215024,191175,168663,81200,87463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ninez
Kerala,513612,262369,251243,5871,3020,2851,507741,259349,248392,875,480,395,125223,72285,52938,381638,186579,195059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,ninez
Kerala,639568,329463,310105,7201,3535,3666,632367,325928,306439,989,534,455,46752,29121,17631,558652,284459,274193,25973,11813,14160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ninez
Kerala,628616,315605,313011,6048,2820,3228,622568,312785,309783,872,484,388,15014,9293,5721,438999,230038,208961,167673,72963,94710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,ninez
Kerala,618631,314164,304467,6241,2966,3275,612390,311198,301192,971,547,424,8301,4915,3386,181396,109344,72052,421716,196388,225328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,ninez
Kerala,573822,292140,281682,7085,3270,3815,566737,288870,277867,1140,590,550,8056,4561,3495,81254,53079,28175,377157,189739,187418,99123,40895,58228,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,adolescencia
Kerala,566852,284215,282637,7277,3398,3879,559575,280817,278758,1447,783,664,9204,4940,4264,54342,35549,18793,230905,126698,104207,263673,112844,150829,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,adolescencia
Kerala,572550,285037,287513,6927,3113,3814,565623,281924,283699,1853,995,858,9436,5132,4304,48484,30382,18102,184157,101431,82726,321682,143977,177705,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,adolescencia
Kerala,698637,347062,351575,11506,4977,6529,687131,342085,345046,3088,1572,1516,13389,7140,6249,67788,41061,26727,224909,118638,106271,194123,98611,95512,169203,64762,104441,563,173,390,14055,10115,3940,0,0,0,13,13,0,adolescencia
Kerala,572645,276132,296513,8265,3473,4792,564380,272659,291721,2653,1349,1304,9954,5213,4741,53407,31455,21952,180504,91319,89185,140783,69962,70821,158712,60788,97924,606,171,435,17747,12394,5353,0,0,0,14,8,6,adolescencia
Kerala,2983990,1440467,1543523,59371,23068,36303,2924619,1417399,1507220,19649,9403,10246,71176,35792,35384,337420,185357,152063,906679,464526,442153,731896,353141,378755,451296,183972,267324,4756,1297,3459,123705,82579,41126,277980,101291,176689,62,41,21,juventud
Kerala,2786195,1296905,1489290,85296,30199,55097,2700899,1266706,1434193,23140,10219,12921,122920,56574,66346,441555,214670,226885,762208,370851,391357,660231,308904,351327,264904,111398,153506,5951,1463,4488,94521,61039,33482,325421,131554,193867,48,34,14,juventud
Kerala,2516463,1185807,1330656,109395,36823,72572,2407068,1148984,1258084,21586,10099,11487,192933,82838,110095,471288,222644,248644,677014,338558,338456,543109,256058,287051,190369,83089,107280,7092,1485,5607,73212,47113,26099,230426,107075,123351,39,25,14,adulto
Kerala,2466354,1154778,1311576,174313,55082,119231,2292041,1099696,1192345,24417,11342,13075,320354,136604,183750,551890,256016,295874,567628,287705,279923,451421,219800,231621,132138,59452,72686,7324,1665,5659,60565,38594,21971,176288,88508,87780,16,10,6,adulto
Kerala,1951284,960397,990887,169517,52412,117105,1781767,907985,873782,21472,10360,11112,317128,145717,171411,464936,231403,233533,413131,214953,198178,321592,168223,153369,69569,36497,33072,6564,1916,4648,40015,26927,13088,127346,71980,55366,14,9,5,adulto
Kerala,1926144,952021,974123,235075,68528,166547,1691069,883493,807576,25766,12081,13685,364778,170826,193952,471494,241413,230081,351478,188910,162568,277802,150957,126845,52631,30247,22384,6600,2441,4159,33621,22469,11152,106879,64136,42743,20,13,7,adulto
Kerala,1437520,724701,712819,212491,61047,151444,1225029,663654,561375,22516,11148,11368,287299,140270,147029,349835,182703,167132,215678,122045,93633,194252,112060,82192,32299,20420,11879,4404,2019,2385,39834,23117,16717,78876,49848,29028,36,24,12,adulto_mayor
Kerala,1130244,541668,588576,238117,64768,173349,892127,476900,415227,21195,10129,11066,256402,119860,136542,263746,134873,128873,129036,75347,53689,125084,76207,48877,15364,10059,5305,2609,1261,1348,31789,18178,13611,46849,30949,15900,53,37,16,adulto_mayor
Kerala,1032136,480345,551791,278611,75352,203259,753525,404993,348532,22225,10921,11304,263799,125012,138787,222665,115003,107662,86176,51050,35126,90518,58126,32392,10451,7178,3273,1828,1077,751,25699,14784,10915,30097,21794,8303,67,48,19,adulto_mayor
Kerala,902015,399671,502344,288057,76725,211332,613958,322946,291012,21774,10550,11224,266383,125131,141252,172412,88660,83752,50875,29771,21104,56233,37886,18347,7842,5633,2209,902,613,289,16925,8914,8011,20537,15741,4796,75,47,28,tercera_edad
Kerala,613422,273293,340129,193798,51316,142482,419624,221977,197647,14846,7268,7578,205842,100515,105327,115149,60051,55098,27636,15498,12138,29287,20380,8907,4915,3529,1386,359,250,109,9248,4859,4389,12251,9570,2681,91,57,34,tercera_edad
Kerala,399089,173558,225531,132505,33731,98774,266584,139827,126757,10266,4852,5414,137621,66675,70946,73374,39050,34324,17436,10121,7315,15756,11089,4667,2785,1860,925,253,153,100,3918,2041,1877,5093,3936,1157,82,50,32,tercera_edad
Kerala,389013,157345,231668,159173,38335,120838,229840,119010,110830,11885,5416,6469,118496,56817,61679,59873,31651,28222,15377,8974,6403,13325,9059,4266,2726,1759,967,229,140,89,3343,1943,1400,4464,3188,1276,122,63,59,tercera_edad
Kerala,26454,14064,12390,13552,6896,6656,12902,7168,5734,4862,2731,2131,1854,1000,854,1963,1120,843,1566,855,711,1311,755,556,583,302,281,12,5,7,207,127,80,542,271,271,2,2,0,desconocido
Tamil Nadu,7235160,3725616,3509544,7235160,3725616,3509544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infancia
Tamil Nadu,1151945,594075,557870,292642,146888,145754,859303,447187,412116,12570,6745,5825,846728,440438,406290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,ninez
Tamil Nadu,1215263,617029,598234,148577,71045,77532,1066686,545984,520702,12408,6435,5973,1054277,539549,514728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ninez
Tamil Nadu,1096180,558557,537623,76625,35230,41395,1019555,523327,496228,10872,5580,5292,855441,442192,413249,153240,75553,77687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,ninez
Tamil Nadu,1361472,706839,654633,91944,40230,51714,1269528,666609,602919,17388,9291,8097,578319,312772,265547,673814,344541,329273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,ninez
Tamil Nadu,1032455,533545,498910,43069,17994,25075,989386,515551,473835,12842,6802,6040,170155,95640,74515,806385,413107,393278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,ninez
Tamil Nadu,1312936,680658,632278,75892,30764,45128,1237044,649894,587150,21173,11153,10020,114232,64207,50025,965027,507507,457520,136605,67023,69582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,ninez
Tamil Nadu,1204733,606677,598056,63415,23548,39867,1141318,583129,558189,23140,11365,11775,65184,34497,30687,618243,328331,289912,434747,208933,225814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,ninez
Tamil Nadu,1100730,559084,541646,58889,21863,37026,1041841,537221,504620,27890,13698,14192,51097,26250,24847,311951,172393,139558,650896,324874,326022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,ninez
Tamil Nadu,1279173,657144,622029,106511,42008,64503,1172662,615136,557526,48595,24879,23716,65061,33847,31214,264124,148584,115540,480563,253624,226939,314313,154199,160114,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,adolescencia
Tamil Nadu,1112887,557120,555767,82365,29786,52579,1030522,527334,503188,54989,27433,27556,55582,27900,27682,197440,105394,92046,286721,150533,136188,435780,216067,219713,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,adolescencia
Tamil Nadu,1140281,585151,555130,95241,35179,60062,1045040,549972,495068,72276,37465,34811,58657,30417,28240,211040,114227,96813,227201,119008,108193,475852,248845,227007,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,adolescencia
Tamil Nadu,1465308,738268,727040,156344,53214,103130,1308964,685054,623910,115495,59842,55653,75395,38570,36825,277495,146183,131312,270280,135876,134404,267894,151159,116735,275362,130978,144384,1901,1342,559,25111,21079,4032,0,0,0,31,25,6,adolescencia
Tamil Nadu,1186118,597912,588206,120255,38930,81325,1065863,558982,506881,101158,52907,48251,58881,30233,28648,221403,116029,105374,211466,105175,106291,186700,104846,81854,256096,124774,131322,2298,1573,725,27834,23429,4405,0,0,0,27,16,11,adolescencia
Tamil Nadu,5801384,2872914,2928470,823817,240318,583499,4977567,2632596,2344971,567549,293938,273611,279775,134071,145704,1052869,534074,518795,919549,471020,448529,832172,474321,357851,718565,362647,355918,9678,6878,2800,133647,115006,18641,463563,240512,223051,200,129,71,juventud
Tamil Nadu,5719070,2732907,2986163,1251754,349058,902696,4467316,2383849,2083467,584663,307047,277616,324639,140599,184040,1079856,523112,556744,765151,408517,356634,713711,426362,287349,429667,228722,200945,7020,5170,1850,87901,76501,11400,474557,267722,206835,151,97,54,juventud
Tamil Nadu,4687799,2344412,2343387,1232967,382442,850525,3454832,1961970,1492862,466325,259931,206394,293046,137580,155466,889090,458602,430488,566458,320071,246387,551900,349657,202243,276069,163429,112640,5011,3972,1039,60371,53285,7086,346465,215369,131096,97,74,23,adulto
Tamil Nadu,4919080,2396927,2522153,1614850,505782,1109068,3304230,1891145,1413085,455394,256498,198896,331942,164188,167754,954157,507188,446969,546906,308175,238731,515972,321507,194465,206628,128898,77730,2661,2157,504,31314,28260,3054,259208,174235,84973,48,39,9,adulto
Tamil Nadu,3786341,1978669,1807672,1288487,442661,845826,2497854,1536008,961846,350637,210791,139846,244768,134869,109899,697196,407729,289467,403499,242360,161139,467920,299040,168880,123014,84587,38427,1690,1365,325,19642,18099,1543,189453,137134,52319,35,34,1,adulto
Tamil Nadu,3610873,1842970,1767903,1403784,453306,950478,2207089,1389664,817425,318533,194676,123857,230751,128058,102693,620541,370020,250521,343138,211680,131458,416789,277692,139097,98302,69820,28482,1461,1179,282,15754,14550,1204,161790,121964,39826,30,25,5,adulto
Tamil Nadu,2817473,1452890,1364583,1242196,413681,828515,1575277,1039209,536068,238286,151065,87221,175562,105806,69756,446455,279453,167002,221506,138991,82515,297565,210245,87320,63293,47770,15523,1319,1088,231,14138,12959,1179,117136,91816,25320,17,16,1,adulto_mayor
Tamil Nadu,2232676,1101957,1130719,1106122,355066,751056,1126554,746891,379663,177820,112308,65512,152325,94360,57965,362748,233346,129402,158510,101695,56815,174865,125961,48904,31922,24243,7679,958,810,148,9384,8520,864,58001,45629,12372,21,19,2,adulto_mayor
Tamil Nadu,2049791,1019088,1030703,1136787,387064,749723,913004,632024,280980,152527,98533,53994,131055,87311,43744,297470,203094,94376,123271,82175,41096,138608,104451,34157,21704,16695,5009,766,656,110,5339,4767,572,42256,34335,7921,8,7,1,adulto_mayor
Tamil Nadu,1374926,663631,711295,769726,248647,521079,605200,414984,190216,102726,65302,37424,98303,65348,32955,204201,137370,66831,77292,50120,27172,81649,63367,18282,12821,9932,2889,444,371,73,2409,2097,312,25347,21070,4277,8,7,1,tercera_edad
Tamil Nadu,1030919,520254,510665,614980,221933,393047,415939,298321,117618,74799,48990,25809,71962,51159,20803,146390,105720,40670,52062,35659,16403,46970,37609,9361,8126,6256,1870,239,197,42,1242,1063,179,14140,11661,2479,9,7,2,tercera_edad
Tamil Nadu,498560,261694,236866,277561,101982,175579,220999,159712,61287,38909,25919,12990,38877,28139,10738,76253,55312,20941,28669,19901,8768,25286,20237,5049,4920,3647,1273,107,78,29,637,535,102,7339,5943,1396,2,1,1,tercera_edad
Tamil Nadu,553204,271133,282071,333767,118658,215109,219437,152475,66962,41657,26428,15229,39370,27272,12098,70489,49410,21079,27031,18480,8551,23931,18586,5345,6414,4406,2008,171,133,38,1117,923,194,9254,6835,2419,3,2,1,tercera_edad
Tamil Nadu,428942,223788,205154,137407,58354,79053,291535,165434,126101,83652,47222,36430,31303,16763,14540,54183,29498,24685,36155,19816,16339,38043,22768,15275,16591,9212,7379,331,244,87,3078,2531,547,28189,17375,10814,10,5,5,desconocido
Pondicherry,117159,59565,57594,117159,59565,57594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infancia
Pondicherry,16511,8449,8062,4883,2475,2408,11628,5974,5654,25,17,8,11603,5957,5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Pondicherry,18012,9142,8870,2553,1253,1300,15459,7889,7570,16,10,6,15443,7879,7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Pondicherry,16588,8514,8074,1167,557,610,15421,7957,7464,18,9,9,14161,7335,6826,1242,613,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Pondicherry,20318,10478,9840,985,488,497,19333,9990,9343,22,15,7,11729,6238,5491,7582,3737,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Pondicherry,17130,8806,8324,506,245,261,16624,8561,8063,18,12,6,3635,2039,1596,12971,6510,6461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Pondicherry,20283,10391,9892,661,281,380,19622,10110,9512,30,16,14,1688,979,709,16719,8540,8179,1185,575,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Pondicherry,18991,9476,9515,517,251,266,18474,9225,9249,28,14,14,697,364,333,12409,6313,6096,5340,2534,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Pondicherry,17694,8940,8754,489,201,288,17205,8739,8466,30,19,11,478,244,234,6048,3313,2735,10649,5163,5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Pondicherry,18348,9434,8914,678,297,381,17670,9137,8533,48,37,11,497,261,236,3922,2196,1726,9684,5023,4661,3519,1620,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adolescencia
Pondicherry,18084,9154,8930,620,261,359,17464,8893,8571,60,33,27,483,242,241,2942,1552,1390,6528,3440,3088,7451,3626,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adolescencia
Pondicherry,18588,9510,9078,695,301,394,17893,9209,8684,94,54,40,539,288,251,2870,1517,1353,4993,2653,2340,9397,4697,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adolescencia
Pondicherry,23520,11827,11693,1246,430,816,22274,11397,10877,170,92,78,702,371,331,3765,1926,1839,5703,2854,2849,5872,3151,2721,5268,2421,2847,37,21,16,757,561,196,0,0,0,0,0,0,adolescencia
Pondicherry,19148,9473,9675,1052,333,719,18096,9140,8956,148,77,71,574,275,299,2837,1393,1444,4283,2128,2155,3943,2067,1876,5459,2563,2896,46,26,20,806,611,195,0,0,0,0,0,0,adolescencia
Pondicherry,97694,48028,49666,7648,2262,5386,90046,45766,44280,1088,553,535,3115,1401,1714,15229,7045,8184,18786,9280,9506,18095,9510,8585,15702,7633,8069,235,132,103,4198,3270,928,13596,6941,6655,2,1,1,juventud
Pondicherry,96515,45974,50541,12978,3382,9596,83537,42592,40945,1314,675,639,4237,1670,2567,17606,7722,9884,17143,8638,8505,15671,8477,7194,8942,4406,4536,178,117,61,3123,2493,630,15321,8393,6928,2,1,1,juventud
Pondicherry,81221,41258,39963,13878,4091,9787,67343,37167,30176,1093,585,508,4090,1706,2384,15146,7004,8142,13936,7648,6288,13387,7848,5539,6030,3331,2699,134,86,48,2090,1733,357,11437,7226,4211,0,0,0,adulto
Pondicherry,78419,39641,38778,17767,5378,12389,60652,34263,26389,1072,579,493,4781,2138,2643,14975,7088,7887,12491,6898,5593,12347,7502,4845,4887,2963,1924,77,58,19,1254,1073,181,8767,5963,2804,1,1,0,adulto
Pondicherry,59082,31637,27445,13448,4369,9079,45634,27268,18366,919,550,369,3407,1653,1754,10734,5231,5503,9180,5219,3961,10950,6943,4007,3088,2101,987,52,40,12,714,604,110,6590,4927,1663,0,0,0,adulto
Pondicherry,50482,26101,24381,13626,3925,9701,36856,22176,14680,764,439,325,3212,1547,1665,9200,4515,4685,7076,3961,3115,8680,5682,2998,2132,1537,595,43,26,17,509,450,59,5240,4019,1221,0,0,0,adulto
Pondicherry,38842,20077,18765,12222,3417,8805,26620,16660,9960,700,410,290,2513,1296,1217,6840,3376,3464,4739,2671,2068,6485,4609,1876,1444,1110,334,53,38,15,477,404,73,3368,2746,622,1,0,1,adulto_mayor
Pondicherry,29887,14143,15744,12216,3264,8952,17671,10879,6792,635,375,260,2304,1158,1146,5428,2804,2624,3276,1933,1343,3540,2584,956,655,530,125,59,39,20,258,218,40,1516,1238,278,0,0,0,adulto_mayor
Pondicherry,28624,13170,15454,13658,3783,9875,14966,9387,5579,655,404,251,2240,1231,1009,4990,2780,2210,2710,1632,1078,2708,1978,730,353,285,68,99,80,19,142,114,28,1069,883,186,0,0,0,adulto_mayor
Pondicherry,20479,9039,11440,10204,2694,7510,10275,6345,3930,488,304,184,1726,921,805,3681,2076,1605,1778,1047,731,1637,1216,421,195,160,35,75,60,15,48,38,10,647,523,124,0,0,0,tercera_edad
Pondicherry,15263,6762,8501,8139,2169,5970,7124,4593,2531,440,261,179,1268,765,503,2637,1546,1091,1134,714,420,1051,825,226,137,107,30,64,53,11,30,25,5,363,297,66,0,0,0,tercera_edad
Pondicherry,8434,3838,4596,4251,1179,3072,4183,2659,1524,272,166,106,777,444,333,1560,928,632,685,419,266,571,436,135,65,50,15,38,34,4,17,13,4,198,169,29,0,0,0,tercera_edad
Pondicherry,8216,3652,4564,4491,1237,3254,3725,2415,1310,263,143,120,688,407,281,1271,774,497,602,399,203,535,402,133,95,75,20,28,25,3,20,15,5,223,175,48,0,0,0,tercera_edad
Pondicherry,813,482,331,241,115,126,572,367,205,258,189,69,44,29,15,80,39,41,65,29,36,60,40,20,27,16,11,1,0,1,8,6,2,29,19,10,0,0,0,desconocido
Andaman & Nicobar Islands,44781,22885,21896,44781,22885,21896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infancia
Andaman & Nicobar Islands,6757,3446,3311,1605,797,808,5152,2649,2503,43,23,20,5109,2626,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Andaman & Nicobar Islands,7302,3713,3589,996,484,512,6306,3229,3077,20,13,7,6286,3216,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Andaman & Nicobar Islands,6450,3222,3228,537,238,299,5913,2984,2929,12,6,6,5555,2813,2742,346,165,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Andaman & Nicobar Islands,8491,4379,4112,668,315,353,7823,4064,3759,23,15,8,5876,3086,2790,1924,963,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Andaman & Nicobar Islands,6675,3437,3238,327,144,183,6348,3293,3055,11,6,5,2924,1592,1332,3413,1695,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Andaman & Nicobar Islands,8629,4504,4125,465,215,250,8164,4289,3875,6,3,3,2242,1262,980,5541,2845,2696,375,179,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Andaman & Nicobar Islands,7388,3725,3663,327,134,193,7061,3591,3470,3,2,1,991,537,454,4824,2494,2330,1243,558,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Andaman & Nicobar Islands,7571,3879,3692,284,97,187,7287,3782,3505,17,9,8,672,394,278,3678,1977,1701,2920,1402,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ninez
Andaman & Nicobar Islands,7572,3946,3626,401,190,211,7171,3756,3415,7,4,3,530,289,241,2570,1482,1088,3238,1614,1624,826,367,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adolescencia
Andaman & Nicobar Islands,7698,4029,3669,354,165,189,7344,3864,3480,10,5,5,435,265,170,1953,1154,799,3121,1592,1529,1825,848,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adolescencia
Andaman & Nicobar Islands,6712,3707,3005,292,129,163,6420,3578,2842,17,12,5,328,194,134,1313,847,466,2530,1413,1117,2232,1112,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adolescencia
Andaman & Nicobar Islands,9460,5310,4150,659,323,336,8801,4987,3814,31,20,11,591,361,230,1899,1156,743,3238,1837,1401,2083,1150,933,902,440,462,0,0,0,57,23,34,0,0,0,0,0,0,adolescencia
Andaman & Nicobar Islands,7006,3809,3197,458,192,266,6548,3617,2931,28,15,13,407,236,171,1282,732,550,2294,1252,1042,1383,801,582,1076,536,540,1,0,1,76,44,32,0,0,0,1,1,0,adolescencia
Andaman & Nicobar Islands,38290,20956,17334,3287,1400,1887,35003,19556,15447,187,101,86,2573,1514,1059,7280,4188,3092,10793,6094,4699,6141,3474,2667,5147,2750,2397,9,7,2,550,338,212,2319,1089,1230,4,1,3,juventud
Andaman & Nicobar Islands,36751,19383,17368,4589,1725,2864,32162,17658,14504,271,155,116,2728,1381,1347,7265,3907,3358,8232,4744,3488,5383,3072,2311,4055,2200,1855,15,2,13,500,331,169,3713,1866,1847,0,0,0,juventud
Andaman & Nicobar Islands,28599,15911,12688,5044,1842,3202,23555,14069,9486,233,144,89,2457,1272,1185,5511,3009,2502,5103,3227,1876,3687,2389,1298,2969,1814,1155,6,6,0,442,315,127,3145,1891,1254,2,2,0,adulto
Andaman & Nicobar Islands,28531,15191,13340,6944,2445,4499,21587,12746,8841,230,136,94,3149,1570,1579,6104,3331,2773,4468,2793,1675,3098,1937,1161,1983,1274,709,4,3,1,356,275,81,2193,1425,768,2,2,0,adulto
Andaman & Nicobar Islands,20609,11720,8889,5809,2194,3615,14800,9526,5274,183,123,60,2320,1294,1026,4344,2666,1678,2865,1963,902,2556,1698,858,950,672,278,5,3,2,216,163,53,1358,941,417,3,3,0,adulto
Andaman & Nicobar Islands,19077,11067,8010,6340,2450,3890,12737,8617,4120,148,107,41,2299,1358,941,3892,2538,1354,2265,1626,639,2303,1658,645,690,481,209,3,2,1,160,128,32,975,718,257,2,1,1,adulto
Andaman & Nicobar Islands,12649,7786,4863,4624,1863,2761,8025,5923,2102,103,73,30,1567,1025,542,2502,1804,698,1284,1009,275,1378,1045,333,386,317,69,3,3,0,135,109,26,667,538,129,0,0,0,adulto_mayor
Andaman & Nicobar Islands,9509,5921,3588,4206,1848,2358,5303,4073,1230,78,55,23,1383,983,400,1853,1432,421,760,605,155,704,554,150,159,128,31,3,3,0,94,82,12,269,231,38,0,0,0,adulto_mayor
Andaman & Nicobar Islands,6496,3790,2706,3297,1359,1938,3199,2431,768,62,42,20,913,645,268,1118,855,263,492,399,93,395,313,82,77,62,15,1,0,1,33,26,7,108,89,19,0,0,0,adulto_mayor
